State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Michael Badnarik [ 11 ] Libertarian_Votes,Michael Badnarik [ 11 ] Libertarian_Pct,Various candidates [ 11 ] Write-ins_Votes,Various candidates [ 11 ] Write-ins_Pct,Michael J. Badnarik [ 9 ] Libertarian_Votes,Michael J. Badnarik [ 9 ] Libertarian_Pct,Michael Anthony Peroutka [ 9 ] Constitution_Votes,Michael Anthony Peroutka [ 9 ] Constitution_Pct,Various Other Candidates [ 9 ] Write In_Votes,Various Other Candidates [ 9 ] Write In_Pct,Ralph Nader Reform_Votes,Ralph Nader Reform_Pct,Michael James Badnarik Libertarian_Votes,Michael James Badnarik Libertarian_Pct,Ralph Nader By Petition_Votes,Ralph Nader By Petition_Pct,Michael Badarnik Libertarian_Votes,Michael Badarnik Libertarian_Pct,Michael Peroutka Nebraska_Votes,Michael Peroutka Nebraska_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Michael Badnarik Libertarian_Votes,Michael Badnarik Libertarian_Pct,Michael Peroutka Constitution_Votes,Michael Peroutka Constitution_Pct,Michael J. Badnarik Libertarian_Votes,Michael J. Badnarik Libertarian_Pct,David Cobb Green_Votes,David Cobb Green_Pct,Walt Brown United Citizens_Votes,Walt Brown United Citizens_Pct,Ralph Nader Unaffiliated_Votes,Ralph Nader Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Arkansas,Stone__AR,2255,40.64,3188,57.45,106,1.91,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5549,Republican,57.45
Arkansas,Union__AR,7071,39.65,10502,58.89,259,1.46,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17832,Republican,58.89
Arkansas,Van_Buren__AR,3310,44.89,3988,54.08,76,1.03,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7374,Republican,54.08
Arkansas,Washington__AR,27597,43.05,35726,55.73,780,1.22,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64103,Republican,55.73
Arkansas,White__AR,9129,34.55,17001,64.34,295,1.12,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26425,Republican,64.34
Arkansas,Woodruff__AR,1972,65.17,1021,33.74,33,1.09,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3026,Democrat,65.17
Arkansas,Yell__AR,2913,43.75,3678,55.23,68,1.03,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6659,Republican,55.23
California,Alameda__CA,422585,75.18,130911,23.29,8594,1.53,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562090,Democrat,75.18
California,Alpine__CA,373,53.21,311,44.37,17,2.43,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701,Democrat,53.21
California,Amador__CA,6541,36.56,11107,62.08,243,1.36,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17891,Republican,62.08
California,Butte__CA,42448,44.14,51662,53.73,2047,2.13,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96157,Republican,53.73
California,Calaveras__CA,8286,37.09,13601,60.87,456,2.04,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22343,Republican,60.87
California,Colusa__CA,1947,31.58,4142,67.17,77,1.25,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6166,Republican,67.17
California,Contra_Costa__CA,257254,62.28,150608,36.46,5166,1.25,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413028,Democrat,62.28
California,Del_Norte__CA,3892,41.31,5356,56.85,173,1.84,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9421,Republican,56.85
California,El_Dorado__CA,32242,37.33,52878,61.23,1244,1.44,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86364,Republican,61.23
California,Fresno__CA,103154,41.68,141988,57.38,2321,0.94,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247463,Republican,57.38
California,Glenn__CA,2995,31.68,6308,66.72,151,1.6,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9454,Republican,66.72
California,Humboldt__CA,37988,57.66,25714,39.03,2184,3.31,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65886,Democrat,57.66
California,Imperial__CA,17964,52.41,15890,46.36,420,1.23,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34274,Democrat,52.41
California,Inyo__CA,3350,38.88,5091,59.09,175,2.03,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8616,Republican,59.09
California,Kern__CA,68603,32.49,140417,66.49,2154,1.02,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211174,Republican,66.49
California,Kings__CA,10833,33.74,21003,65.41,274,0.85,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32110,Republican,65.41
California,Lake__CA,13141,53.16,11093,44.88,485,1.96,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24719,Democrat,53.16
California,Lassen__CA,3158,27.58,8126,70.97,166,1.45,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11450,Republican,70.97
California,Los_Angeles__CA,1907736,63.1,1076225,35.6,39319,1.3,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023280,Democrat,63.1
California,Madera__CA,13481,34.7,24871,64.02,498,1.28,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38850,Republican,64.02
California,Marin__CA,99070,73.21,34378,25.4,1877,1.39,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135325,Democrat,73.21
California,Mariposa__CA,3251,37.55,5215,60.23,192,2.22,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8658,Republican,60.23
California,Mendocino__CA,24385,63.45,12955,33.71,1089,2.83,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38429,Democrat,63.45
California,Merced__CA,24491,42.26,32773,56.54,696,1.2,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57960,Republican,56.54
California,Modoc__CA,1149,25.72,3235,72.42,83,1.86,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4467,Republican,72.42
California,Mono__CA,2628,49.23,2621,49.1,89,1.67,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5338,Democrat,49.23
California,Monterey__CA,75241,60.36,47838,38.38,1574,1.26,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124653,Democrat,60.36
California,Napa__CA,33666,59.48,22059,38.97,874,1.54,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56599,Democrat,59.48
California,Nevada__CA,24220,44.92,28790,53.39,910,1.69,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53920,Republican,53.39
California,Orange__CA,419239,38.98,641832,59.68,14328,1.33,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075399,Republican,59.68
California,Placer__CA,55573,36.26,95969,62.61,1736,1.13,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153278,Republican,62.61
California,Plumas__CA,4129,36.9,6905,61.71,156,1.39,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11190,Republican,61.71
California,Riverside__CA,228806,41.04,322473,57.83,6300,1.13,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557579,Republican,57.83
California,Sacramento__CA,236657,49.52,235539,49.29,5670,1.19,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477866,Democrat,49.52
California,San_Benito__CA,9851,52.61,8698,46.45,176,0.94,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18725,Democrat,52.61
California,San_Bernardino__CA,227789,43.57,289306,55.34,5682,1.09,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522777,Republican,55.34
California,San_Diego__CA,526437,46.33,596033,52.45,13874,1.22,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1136344,Republican,52.45
California,San_Francisco__CA,296772,83.02,54355,15.21,6338,1.77,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357465,Democrat,83.02
California,San_Joaquin__CA,87012,45.83,100978,53.18,1874,0.99,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189864,Republican,53.18
California,San_Luis_Obispo__CA,58742,45.52,67995,52.69,2313,1.79,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129050,Republican,52.69
California,San_Mateo__CA,197922,69.48,83315,29.25,3620,1.27,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284857,Democrat,69.48
California,Santa_Barbara__CA,90314,53.17,76806,45.22,2741,1.61,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169861,Democrat,53.17
California,Santa_Clara__CA,386100,63.94,209094,34.63,8622,1.43,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603816,Democrat,63.94
California,Santa_Cruz__CA,89102,72.98,30354,24.86,2628,2.15,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122084,Democrat,72.98
California,Shasta__CA,24339,31.31,52249,67.22,1143,1.47,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77731,Republican,67.22
California,Sierra__CA,646,33.16,1249,64.12,53,2.72,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948,Republican,64.12
California,Siskiyou__CA,7880,37.71,12673,60.64,346,1.66,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20899,Republican,60.64
California,Solano__CA,85096,57.17,62301,41.86,1440,0.97,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148837,Democrat,57.17
California,Sonoma__CA,148261,67.18,68204,30.9,4225,1.91,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220690,Democrat,67.18
California,Stanislaus__CA,58829,40.4,85407,58.65,1388,0.95,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145624,Republican,58.65
California,Sutter__CA,9602,31.85,20254,67.19,289,0.96,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30145,Republican,67.19
California,Tehama__CA,7504,32.01,15572,66.42,368,1.57,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23444,Republican,66.42
California,Trinity__CA,2782,42.71,3560,54.66,171,2.63,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6513,Republican,54.66
California,Tulare__CA,32494,32.87,65399,66.15,967,0.98,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98860,Republican,66.15
California,Tuolumne__CA,10104,38.51,15745,60.02,386,1.47,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26235,Republican,60.02
California,Ventura__CA,148859,47.53,160314,51.19,4020,1.28,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313193,Republican,51.19
California,Yolo__CA,42885,59.34,28005,38.75,1379,1.91,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72269,Democrat,59.34
California,Yuba__CA,5687,31.55,12076,67.0,261,1.45,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18024,Republican,67.0
Colorado,Adams__CO,69122,50.57,65912,48.22,1643,1.2,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136677,Democrat,50.57
Colorado,Alamosa__CO,3017,48.05,3179,50.63,83,1.32,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6279,Republican,50.63
Colorado,Arapahoe__CO,110262,47.45,119475,51.42,2628,1.13,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232365,Republican,51.42
Colorado,Archuleta__CO,2141,36.67,3601,61.67,97,1.66,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5839,Republican,61.67
Colorado,Baca__CO,483,22.1,1680,76.85,23,1.05,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2186,Republican,76.85
Colorado,Bent__CO,785,36.43,1338,62.09,32,1.48,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2155,Republican,62.09
Colorado,Boulder__CO,105564,66.28,51586,32.39,2109,1.33,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159259,Democrat,66.28
Colorado,Broomfield__CO,10935,47.06,12007,51.68,293,1.26,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23235,Republican,51.68
Colorado,Chaffee__CO,3766,42.94,4875,55.59,129,1.47,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8770,Republican,55.59
Colorado,Cheyenne__CO,198,17.46,923,81.39,13,1.14,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,Republican,81.39
Colorado,Clear_Creek__CO,2989,53.25,2522,44.93,102,1.81,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5613,Democrat,53.25
Colorado,Conejos__CO,1894,49.8,1864,49.01,45,1.18,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3803,Democrat,49.8
Colorado,Costilla__CO,1170,66.48,566,32.16,24,1.36,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760,Democrat,66.48
Colorado,Crowley__CO,478,32.02,1006,67.38,9,0.6,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493,Republican,67.38
Colorado,Custer__CO,739,30.44,1657,68.25,32,1.32,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428,Republican,68.25
Colorado,Delta__CO,4224,29.83,9722,68.66,213,1.51,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14159,Republican,68.66
Colorado,Denver__CO,166135,69.56,69903,29.27,2788,1.17,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238826,Democrat,69.56
Colorado,Dolores__CO,333,29.03,785,68.44,29,2.53,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147,Republican,68.44
Colorado,Douglas__CO,39661,32.72,80651,66.54,889,0.73,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121201,Republican,66.54
Colorado,Eagle__CO,9744,52.64,8533,46.1,234,1.26,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18511,Democrat,52.64
Colorado,El_Paso__CO,77648,32.11,161361,66.74,2779,1.15,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241788,Republican,66.74
Colorado,Elbert__CO,2834,24.94,8389,73.82,141,1.24,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11364,Republican,73.82
Colorado,Fremont__CO,5933,32.03,12313,66.46,280,1.51,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18526,Republican,66.46
Colorado,Garfield__CO,9228,44.69,11123,53.87,296,1.44,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20647,Republican,53.87
Colorado,Gilpin__CO,1807,56.54,1329,41.58,60,1.88,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3196,Democrat,56.54
Colorado,Grand__CO,3243,42.62,4260,55.99,106,1.4,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7609,Republican,55.99
Colorado,Gunnison__CO,4782,56.79,3479,41.32,159,1.88,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8420,Democrat,56.79
Colorado,Hinsdale__CO,236,39.2,355,58.97,11,1.83,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602,Republican,58.97
Colorado,Huerfano__CO,1656,48.76,1701,50.09,39,1.15,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3396,Republican,50.09
Colorado,Jackson__CO,210,22.48,710,76.02,14,1.5,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,934,Republican,76.02
Colorado,Jefferson__CO,126558,46.6,140644,51.79,4366,1.61,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271568,Republican,51.79
Colorado,Kiowa__CO,172,19.28,712,79.82,8,0.9,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892,Republican,79.82
Colorado,Kit_Carson__CO,729,20.82,2721,77.7,52,1.5,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3502,Republican,77.7
Colorado,La_Plata__CO,13409,52.56,11704,45.87,400,1.57,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25513,Democrat,52.56
Colorado,Lake__CO,1623,55.04,1261,42.76,65,2.21,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949,Democrat,55.04
Colorado,Larimer__CO,68266,46.62,75884,51.82,2286,1.56,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146436,Republican,51.82
Colorado,Las_Animas__CO,3300,50.06,3196,48.48,96,1.46,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6592,Democrat,50.06
Colorado,Lincoln__CO,503,21.52,1819,77.83,15,0.64,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337,Republican,77.83
Colorado,Logan__CO,2491,28.42,6168,70.36,107,1.22,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8766,Republican,70.36
Colorado,Mesa__CO,19564,31.61,41539,67.12,782,1.27,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61885,Republican,67.12
Colorado,Mineral__CO,227,36.67,383,61.87,9,1.45,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,Republican,61.87
Colorado,Moffat__CO,1355,23.67,4247,74.18,123,2.15,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5725,Republican,74.18
Colorado,Montezuma__CO,3867,35.11,6988,63.44,160,1.45,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11015,Republican,63.44
Colorado,Montrose__CO,4776,29.45,11218,69.17,225,1.39,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16219,Republican,69.17
Colorado,Morgan__CO,3039,30.59,6787,68.31,110,1.1,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9936,Republican,68.31
Colorado,Otero__CO,3164,38.68,4947,60.48,69,0.85,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8180,Republican,60.48
Colorado,Ouray__CO,1278,46.97,1402,51.53,41,1.51,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721,Republican,51.53
Colorado,Park__CO,3445,41.22,4781,57.21,131,1.57,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8357,Republican,57.21
Colorado,Phillips__CO,582,25.03,1717,73.85,26,1.12,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325,Republican,73.85
Colorado,Pitkin__CO,6335,68.44,2784,30.08,137,1.48,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9256,Democrat,68.44
Colorado,Prowers__CO,1308,27.57,3392,71.49,45,0.95,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4745,Republican,71.49
Colorado,Pueblo__CO,35369,52.64,31117,46.31,701,1.04,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67187,Democrat,52.64
Colorado,Rio_Blanco__CO,566,18.85,2403,80.02,34,1.14,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003,Republican,80.02
Colorado,Rio_Grande__CO,2006,36.3,3448,62.4,72,1.3,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5526,Republican,62.4
Colorado,Routt__CO,6392,54.34,5199,44.2,171,1.46,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11762,Democrat,54.34
Colorado,Saguache__CO,1594,56.87,1163,41.49,46,1.64,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803,Democrat,56.87
Colorado,San_Juan__CO,253,52.06,216,44.44,17,3.5,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,Democrat,52.06
Colorado,San_Miguel__CO,2876,71.56,1079,26.85,64,1.59,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4019,Democrat,71.56
Colorado,Sedgwick__CO,374,27.5,971,71.4,15,1.1,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1360,Republican,71.4
Colorado,Summit__CO,8144,59.29,5370,39.1,221,1.62,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13735,Democrat,59.29
Colorado,Teller__CO,3556,30.03,8094,68.35,192,1.62,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11842,Republican,68.35
Colorado,Washington__CO,455,17.98,2050,81.03,25,0.98,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2530,Republican,81.03
Colorado,Weld__CO,31868,35.95,55591,62.71,1194,1.34,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88653,Republican,62.71
Colorado,Yuma__CO,1064,23.34,3456,75.81,39,0.85,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559,Republican,75.81
Connecticut,Fairfield__CT,205902,51.35,189605,47.29,5460,1.36,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400967,Democrat,51.35
Connecticut,Hartford__CT,229902,58.68,154919,39.54,6987,1.78,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391808,Democrat,58.68
Connecticut,Litchfield__CT,44647,46.19,50160,51.89,1861,1.92,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96668,Republican,51.89
Connecticut,Middlesex__CT,47292,56.31,35252,41.97,1440,1.72,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83984,Democrat,56.31
Connecticut,New_Haven__CT,199060,54.33,160390,43.78,6942,1.89,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366392,Democrat,54.33
Connecticut,New_London__CT,66062,55.81,49931,42.19,2367,2.0,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118360,Democrat,55.81
Connecticut,Tolland__CT,39146,54.57,31245,43.56,1338,1.87,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71729,Democrat,54.57
Connecticut,Windham__CT,25477,52.14,22324,45.69,1060,2.16,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48861,Democrat,52.14
Delaware,Kent__DE,23875,42.64,31578,56.4,538,0.96,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55991,Republican,56.4
Delaware,New_Castle__DE,146179,60.52,93079,38.54,2269,0.94,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241527,Democrat,60.52
Delaware,Sussex__DE,30098,38.71,47003,60.45,651,0.83,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77752,Republican,60.45
Florida,Alachua__FL,62504,56.14,47762,42.9,1062,0.95,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111328,Democrat,56.14
Florida,Baker__FL,2180,21.9,7738,77.73,37,0.37,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9955,Republican,77.73
Florida,Bay__FL,21068,28.08,53404,71.18,552,0.74,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75024,Republican,71.18
Florida,Bradford__FL,3244,29.88,7557,69.62,54,0.5,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10855,Republican,69.62
Florida,Brevard__FL,110309,41.55,153068,57.66,2085,0.79,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265462,Republican,57.66
Florida,Broward__FL,453873,64.21,244674,34.61,8325,1.18,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706872,Democrat,64.21
Florida,Calhoun__FL,2116,35.49,3782,63.42,65,1.09,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963,Republican,63.42
Florida,Charlotte__FL,34256,42.93,44428,55.68,1102,1.38,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79786,Republican,55.68
Florida,Citrus__FL,29277,42.15,39500,56.86,690,0.99,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69467,Republican,56.86
Florida,Clay__FL,18971,23.28,62078,76.17,446,0.55,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81495,Republican,76.17
Florida,Collier__FL,43892,34.11,83631,64.99,1160,0.9,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128683,Republican,64.99
Florida,Columbia__FL,8031,32.14,16758,67.06,202,0.81,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24991,Republican,67.06
Florida,DeSoto__FL,3913,41.15,5524,58.09,73,0.77,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9510,Republican,58.09
Florida,Dixie__FL,1960,30.43,4434,68.83,48,0.75,0,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6442,Republican,68.83
