State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Miscellaneous_Votes,Miscellaneous_Pct,Total_Votes,Winner,Winner_Pct
Florida,Hardee__FL,2599,48.74,2686,50.38,47,0.88,5332,Republican,50.38
Florida,Hendry__FL,2543,46.97,2834,52.35,37,0.68,5414,Republican,52.35
Florida,Hernando__FL,8858,40.21,12967,58.86,207,0.94,22032,Republican,58.86
Florida,Highlands__FL,6688,34.74,12456,64.71,105,0.55,19249,Republican,64.71
Florida,Hillsborough__FL,88271,42.99,115125,56.07,1918,0.93,205314,Republican,56.07
Florida,Holmes__FL,2767,45.02,3290,53.53,89,1.45,6146,Republican,53.53
Florida,Indian_River__FL,7759,31.39,16753,67.78,205,0.83,24717,Republican,67.78
Florida,Jackson__FL,7567,53.36,6507,45.89,107,0.75,14181,Democrat,53.36
Florida,Jefferson__FL,2367,57.16,1719,41.51,55,1.33,4141,Democrat,57.16
Florida,Lafayette__FL,1034,55.5,817,43.85,12,0.64,1863,Democrat,55.5
Florida,Lake__FL,13128,31.61,28042,67.53,358,0.86,41528,Republican,67.53
Florida,Lee__FL,28125,29.73,65262,68.98,1226,1.3,94613,Republican,68.98
Florida,Leon__FL,28450,49.63,28112,49.04,764,1.33,57326,Democrat,49.63
Florida,Levy__FL,4170,54.9,3385,44.56,41,0.54,7596,Democrat,54.9
Florida,Liberty__FL,1114,54.29,924,45.03,14,0.68,2052,Democrat,54.29
Florida,Madison__FL,3134,56.89,2345,42.57,30,0.54,5509,Democrat,56.89
Florida,Manatee__FL,21679,33.06,43463,66.28,434,0.66,65576,Republican,66.28
Florida,Marion__FL,15400,37.94,24930,61.42,262,0.65,40592,Republican,61.42
Florida,Martin__FL,8087,26.82,21842,72.43,225,0.75,30154,Republican,72.43
Florida,Monroe__FL,7920,36.32,13576,62.26,310,1.42,21806,Republican,62.26
Florida,Nassau__FL,5074,47.2,5623,52.3,54,0.5,10751,Republican,52.3
Florida,Okaloosa__FL,10845,26.9,29188,72.39,290,0.72,40323,Republican,72.39
Florida,Okeechobee__FL,3228,51.98,2939,47.33,43,0.69,6210,Democrat,51.98
Florida,Orange__FL,48767,34.05,92857,64.84,1595,1.11,143219,Republican,64.84
Florida,Osceola__FL,6603,36.27,11427,62.77,175,0.96,18205,Republican,62.77
Florida,Palm_Beach__FL,91991,36.37,158832,62.8,2107,0.83,252930,Republican,62.8
Florida,Pasco__FL,34054,38.5,53689,60.71,699,0.79,88442,Republican,60.71
Florida,Pinellas__FL,138428,40.12,203567,59,3008,0.87,345003,Republican,59
Florida,Polk__FL,43327,40.75,62278,58.58,710,0.67,106315,Republican,58.58
Florida,Putnam__FL,8906,50.24,8687,49,134,0.76,17727,Democrat,50.24
Florida,St__Johns__FL,6898,36.64,11788,62.62,140,0.74,18826,Republican,62.62
Florida,St__Lucie__FL,10347,34.69,19239,64.5,244,0.82,29830,Republican,64.5
Florida,Santa_Rosa__FL,6964,32.26,14408,66.73,218,1.01,21590,Republican,66.73
Florida,Sarasota__FL,25621,25.81,72861,73.4,783,0.79,99265,Republican,73.4
Florida,Seminole__FL,17443,28.86,42448,70.23,548,0.91,60439,Republican,70.23
Florida,Sumter__FL,4380,52.98,3812,46.11,75,0.91,8267,Democrat,52.98
Florida,Suwannee__FL,4345,51.51,4034,47.82,57,0.68,8436,Democrat,51.51
Florida,Taylor__FL,2963,50.49,2854,48.64,51,0.87,5868,Democrat,50.49
Florida,Union__FL,1237,51.05,1168,48.2,18,0.74,2423,Democrat,51.05
Florida,Volusia__FL,44513,43.69,55973,54.94,1396,1.37,101882,Republican,54.94
Florida,Wakulla__FL,2082,48.69,2133,49.88,61,1.43,4276,Republican,49.88
Florida,Walton__FL,4360,46.7,4893,52.41,83,0.89,9336,Republican,52.41
Florida,Washington__FL,3110,47.75,3344,51.34,59,0.91,6513,Republican,51.34
Georgia,Appling__GA,2985,59.62,2022,40.38,0,0,5007,Democrat,59.62
Georgia,Atkinson__GA,1449,65.21,773,34.79,0,0,2222,Democrat,65.21
Georgia,Bacon__GA,1622,52.22,1484,47.78,0,0,3106,Democrat,52.22
Georgia,Baker__GA,1035,66.18,529,33.82,0,0,1564,Democrat,66.18
Georgia,Baldwin__GA,4368,52.46,3958,47.54,0,0,8326,Democrat,52.46
Georgia,Banks__GA,2091,72.91,777,27.09,0,0,2868,Democrat,72.91
Georgia,Barrow__GA,3876,61.44,2433,38.56,0,0,6309,Democrat,61.44
Georgia,Bartow__GA,7490,69.01,3363,30.99,0,0,10853,Democrat,69.01
Georgia,Ben_Hill__GA,2544,62.55,1523,37.45,0,0,4067,Democrat,62.55
Georgia,Berrien__GA,2869,65.15,1535,34.85,0,0,4404,Democrat,65.15
Georgia,Bibb__GA,31770,66.01,16360,33.99,0,0,48130,Democrat,66.01
Georgia,Bleckley__GA,2014,58.55,1426,41.45,0,0,3440,Democrat,58.55
Georgia,Brantley__GA,2066,69.4,911,30.6,0,0,2977,Democrat,69.4
Georgia,Brooks__GA,2230,58.27,1597,41.73,0,0,3827,Democrat,58.27
Georgia,Bryan__GA,1966,60.77,1269,39.23,0,0,3235,Democrat,60.77
Georgia,Bulloch__GA,4921,55.16,4000,44.84,0,0,8921,Democrat,55.16
Georgia,Burke__GA,3047,61.05,1944,38.95,0,0,4991,Democrat,61.05
Georgia,Butts__GA,2574,66.94,1271,33.06,0,0,3845,Democrat,66.94
Georgia,Calhoun__GA,1414,67.75,673,32.25,0,0,2087,Democrat,67.75
Georgia,Camden__GA,2924,65.81,1519,34.19,0,0,4443,Democrat,65.81
Georgia,Candler__GA,1358,56.09,1063,43.91,0,0,2421,Democrat,56.09
Georgia,Carroll__GA,8202,56.66,6273,43.34,0,0,14475,Democrat,56.66
Georgia,Catoosa__GA,4921,44.5,6138,55.5,0,0,11059,Republican,55.5
Georgia,Charlton__GA,1469,64.26,817,35.74,0,0,2286,Democrat,64.26
Georgia,Chatham__GA,28413,50.04,28368,49.96,0,0,56781,Democrat,50.04
Georgia,Chattahoochee__GA,476,63.3,276,36.7,0,0,752,Democrat,63.3
Georgia,Chattooga__GA,4279,67.6,2051,32.4,0,0,6330,Democrat,67.6
Georgia,Cherokee__GA,6020,51.55,5658,48.45,0,0,11678,Democrat,51.55
Georgia,Clarke__GA,10519,52.86,9380,47.14,0,0,19899,Democrat,52.86
Georgia,Clay__GA,909,73.25,332,26.75,0,0,1241,Democrat,73.25
Georgia,Clayton__GA,17540,46.1,20511,53.9,0,0,38051,Republican,53.9
Georgia,Clinch__GA,1325,71.08,539,28.92,0,0,1864,Democrat,71.08
Georgia,Cobb__GA,39157,40.87,56659,59.13,0,0,95816,Republican,59.13
Georgia,Coffee__GA,4038,60.99,2583,39.01,0,0,6621,Democrat,60.99
Georgia,Colquitt__GA,5353,59.03,3716,40.97,0,0,9069,Democrat,59.03
Georgia,Columbia__GA,5335,44.69,6603,55.31,0,0,11938,Republican,55.31
Georgia,Cook__GA,2461,66.8,1223,33.2,0,0,3684,Democrat,66.8
Georgia,Coweta__GA,5697,54.66,4725,45.34,0,0,10422,Democrat,54.66
Georgia,Crawford__GA,1673,70.44,702,29.56,0,0,2375,Democrat,70.44
Georgia,Crisp__GA,3403,63.64,1944,36.36,0,0,5347,Democrat,63.64
Georgia,Dade__GA,1735,44.16,2194,55.84,0,0,3929,Republican,55.84
Georgia,Dawson__GA,1072,58.36,765,41.64,0,0,1837,Democrat,58.36
Georgia,Decatur__GA,3242,51.93,3001,48.07,0,0,6243,Democrat,51.93
Georgia,DeKalb__GA,82743,49.43,84662,50.57,0,0,167405,Republican,50.57
Georgia,Dodge__GA,4635,71.83,1818,28.17,0,0,6453,Democrat,71.83
Georgia,Dooly__GA,2364,67.5,1138,32.5,0,0,3502,Democrat,67.5
Georgia,Dougherty__GA,13430,50.46,13185,49.54,0,0,26615,Democrat,50.46
Georgia,Douglas__GA,6807,47.81,7431,52.19,0,0,14238,Republican,52.19
Georgia,Early__GA,2110,57.31,1572,42.69,0,0,3682,Democrat,57.31
Georgia,Echols__GA,515,65.77,268,34.23,0,0,783,Democrat,65.77
Georgia,Effingham__GA,2783,51.76,2594,48.24,0,0,5377,Democrat,51.76
Georgia,Elbert__GA,4014,66.23,2047,33.77,0,0,6061,Democrat,66.23
Georgia,Emanuel__GA,3971,63.53,2280,36.47,0,0,6251,Democrat,63.53
Georgia,Evans__GA,1456,56.54,1119,43.46,0,0,2575,Democrat,56.54
Georgia,Fannin__GA,2526,43.34,3303,56.66,0,0,5829,Republican,56.66
Georgia,Fayette__GA,3798,36,6751,64,0,0,10549,Republican,64
Georgia,Floyd__GA,13710,58.1,9886,41.9,0,0,23596,Democrat,58.1
Georgia,Forsyth__GA,4325,55.91,3411,44.09,0,0,7736,Democrat,55.91
Georgia,Franklin__GA,3528,71.13,1432,28.87,0,0,4960,Democrat,71.13
Georgia,Fulton__GA,118748,61.62,73975,38.38,0,0,192723,Democrat,61.62
Georgia,Gilmer__GA,2246,49.5,2291,50.5,0,0,4537,Republican,50.5
Georgia,Glascock__GA,614,53.95,524,46.05,0,0,1138,Democrat,53.95
Georgia,Glynn__GA,7540,49.69,7633,50.31,0,0,15173,Republican,50.31
Georgia,Gordon__GA,5199,60.86,3343,39.14,0,0,8542,Democrat,60.86
Georgia,Grady__GA,3023,59.08,2094,40.92,0,0,5117,Democrat,59.08
Georgia,Greene__GA,2571,71.96,1002,28.04,0,0,3573,Democrat,71.96
Georgia,Gwinnett__GA,21958,42.68,29494,57.32,0,0,51452,Republican,57.32
Georgia,Habersham__GA,4394,64.8,2387,35.2,0,0,6781,Democrat,64.8
Georgia,Hall__GA,12124,59.08,8397,40.92,0,0,20521,Democrat,59.08
Georgia,Hancock__GA,2205,78.5,604,21.5,0,0,2809,Democrat,78.5
Georgia,Haralson__GA,3606,60.5,2354,39.5,0,0,5960,Democrat,60.5
Georgia,Harris__GA,2807,56.8,2135,43.2,0,0,4942,Democrat,56.8
Georgia,Hart__GA,4539,73.03,1676,26.97,0,0,6215,Democrat,73.03
Georgia,Heard__GA,1348,59.05,935,40.95,0,0,2283,Democrat,59.05
Georgia,Henry__GA,5635,50.01,5633,49.99,0,0,11268,Democrat,50.01
Georgia,Houston__GA,10915,52.74,9780,47.26,0,0,20695,Democrat,52.74
Georgia,Irwin__GA,1555,59.08,1077,40.92,0,0,2632,Democrat,59.08
Georgia,Jackson__GA,4591,66.07,2358,33.93,0,0,6949,Democrat,66.07
Georgia,Jasper__GA,1546,62.24,938,37.76,0,0,2484,Democrat,62.24
Georgia,Jeff_Davis__GA,2059,62.19,1252,37.81,0,0,3311,Democrat,62.19
Georgia,Jefferson__GA,3305,66.39,1673,33.61,0,0,4978,Democrat,66.39
Georgia,Jenkins__GA,1632,65.46,861,34.54,0,0,2493,Democrat,65.46
Georgia,Johnson__GA,1854,61.21,1175,38.79,0,0,3029,Democrat,61.21
Georgia,Jones__GA,3239,62.05,1981,37.95,0,0,5220,Democrat,62.05
Georgia,Lamar__GA,2453,64.08,1375,35.92,0,0,3828,Democrat,64.08
Georgia,Lanier__GA,1116,69.58,488,30.42,0,0,1604,Democrat,69.58
Georgia,Laurens__GA,7860,62.76,4663,37.24,0,0,12523,Democrat,62.76
Georgia,Lee__GA,1670,45.62,1991,54.38,0,0,3661,Republican,54.38
Georgia,Liberty__GA,3099,66.18,1584,33.82,0,0,4683,Democrat,66.18
Georgia,Lincoln__GA,1617,66.27,823,33.73,0,0,2440,Democrat,66.27
Georgia,Long__GA,1202,68.96,541,31.04,0,0,1743,Democrat,68.96
Georgia,Lowndes__GA,5989,46.38,6923,53.62,0,0,12912,Republican,53.62
Georgia,Lumpkin__GA,1951,63.24,1134,36.76,0,0,3085,Democrat,63.24
Georgia,McDuffie__GA,2667,56.95,2016,43.05,0,0,4683,Democrat,56.95
Georgia,McIntosh__GA,2104,69.01,945,30.99,0,0,3049,Democrat,69.01
Georgia,Macon__GA,3025,76.02,954,23.98,0,0,3979,Democrat,76.02
Georgia,Madison__GA,2980,55.17,2421,44.83,0,0,5401,Democrat,55.17
Georgia,Marion__GA,1174,66.22,599,33.78,0,0,1773,Democrat,66.22
Georgia,Meriwether__GA,3876,66.77,1929,33.23,0,0,5805,Democrat,66.77
Georgia,Miller__GA,1127,54.9,926,45.1,0,0,2053,Democrat,54.9
Georgia,Mitchell__GA,3566,60.89,2290,39.11,0,0,5856,Democrat,60.89
Georgia,Monroe__GA,2542,65.85,1318,34.15,0,0,3860,Democrat,65.85
Georgia,Montgomery__GA,1663,62.99,977,37.01,0,0,2640,Democrat,62.99
Georgia,Morgan__GA,2276,62,1395,38,0,0,3671,Democrat,62
Georgia,Murray__GA,3094,65.82,1607,34.18,0,0,4701,Democrat,65.82
Georgia,Muscogee__GA,23272,58.82,16294,41.18,0,0,39566,Democrat,58.82
Georgia,Newton__GA,5611,61.96,3445,38.04,0,0,9056,Democrat,61.96
Georgia,Oconee__GA,2141,49.03,2226,50.97,0,0,4367,Republican,50.97
Georgia,Oglethorpe__GA,1611,56.41,1245,43.59,0,0,2856,Democrat,56.41
Georgia,Paulding__GA,4686,60.72,3031,39.28,0,0,7717,Democrat,60.72
Georgia,Peach__GA,3415,66.05,1755,33.95,0,0,5170,Democrat,66.05
Georgia,Pickens__GA,2358,57.84,1719,42.16,0,0,4077,Democrat,57.84
Georgia,Pierce__GA,1918,64.25,1067,35.75,0,0,2985,Democrat,64.25
Georgia,Pike__GA,1755,56.72,1339,43.28,0,0,3094,Democrat,56.72
Georgia,Polk__GA,5421,63.31,3141,36.69,0,0,8562,Democrat,63.31
Georgia,Pulaski__GA,1997,61.79,1235,38.21,0,0,3232,Democrat,61.79
Georgia,Putnam__GA,1951,61.41,1226,38.59,0,0,3177,Democrat,61.41
Georgia,Quitman__GA,589,70.37,248,29.63,0,0,837,Democrat,70.37
Georgia,Rabun__GA,2327,66.58,1168,33.42,0,0,3495,Democrat,66.58
Georgia,Randolph__GA,1861,67.85,882,32.15,0,0,2743,Democrat,67.85
Georgia,Richmond__GA,24104,53.72,20767,46.28,0,0,44871,Democrat,53.72
Georgia,Rockdale__GA,4395,43.66,5672,56.34,0,0,10067,Republican,56.34
Georgia,Schley__GA,613,56.5,472,43.5,0,0,1085,Democrat,56.5
Georgia,Screven__GA,2117,57.78,1547,42.22,0,0,3664,Democrat,57.78
Georgia,Seminole__GA,1794,61.1,1142,38.9,0,0,2936,Democrat,61.1
Georgia,Spalding__GA,7176,58.19,5155,41.81,0,0,12331,Democrat,58.19
Georgia,Stephens__GA,4529,67.68,2163,32.32,0,0,6692,Democrat,67.68
Georgia,Stewart__GA,1440,69,647,31,0,0,2087,Democrat,69
Georgia,Sumter__GA,4956,61.49,3104,38.51,0,0,8060,Democrat,61.49
Georgia,Talbot__GA,1635,72.89,608,27.11,0,0,2243,Democrat,72.89
Georgia,Taliaferro__GA,670,70.23,284,29.77,0,0,954,Democrat,70.23
Georgia,Tattnall__GA,2864,57.26,2138,42.74,0,0,5002,Democrat,57.26
Georgia,Taylor__GA,1845,68.38,853,31.62,0,0,2698,Democrat,68.38
Georgia,Telfair__GA,2700,68.51,1241,31.49,0,0,3941,Democrat,68.51
Georgia,Terrell__GA,2010,58.77,1410,41.23,0,0,3420,Democrat,58.77
Georgia,Thomas__GA,5695,56.05,4466,43.95,0,0,10161,Democrat,56.05
Georgia,Tift__GA,4572,56.99,3450,43.01,0,0,8022,Democrat,56.99
Georgia,Toombs__GA,3255,52.53,2942,47.47,0,0,6197,Democrat,52.53
Georgia,Towns__GA,1510,49.27,1555,50.73,0,0,3065,Republican,50.73
Georgia,Treutlen__GA,1307,65.22,697,34.78,0,0,2004,Democrat,65.22
Georgia,Troup__GA,7716,57.46,5713,42.54,0,0,13429,Democrat,57.46
Georgia,Turner__GA,1990,68.13,931,31.87,0,0,2921,Democrat,68.13
Georgia,Twiggs__GA,2213,74.26,767,25.74,0,0,2980,Democrat,74.26
Georgia,Union__GA,1700,51.34,1611,48.66,0,0,3311,Democrat,51.34
Georgia,Upson__GA,4713,61.73,2922,38.27,0,0,7635,Democrat,61.73
Georgia,Walker__GA,6809,48.18,7323,51.82,0,0,14132,Republican,51.82
Georgia,Walton__GA,4525,61.96,2778,38.04,0,0,7303,Democrat,61.96
Georgia,Ware__GA,6307,62.22,3830,37.78,0,0,10137,Democrat,62.22
Georgia,Warren__GA,1517,65.36,804,34.64,0,0,2321,Democrat,65.36
Georgia,Washington__GA,3452,64.35,1912,35.65,0,0,5364,Democrat,64.35
Georgia,Wayne__GA,3843,62.42,2314,37.58,0,0,6157,Democrat,62.42
Georgia,Webster__GA,608,64.68,332,35.32,0,0,940,Democrat,64.68
Georgia,Wheeler__GA,1599,73.15,587,26.85,0,0,2186,Democrat,73.15
Georgia,White__GA,2017,61.36,1270,38.64,0,0,3287,Democrat,61.36
Georgia,Whitfield__GA,9691,58.95,6748,41.05,0,0,16439,Democrat,58.95
Georgia,Wilcox__GA,1780,67.68,850,32.32,0,0,2630,Democrat,67.68
Georgia,Wilkes__GA,2350,64.86,1273,35.14,0,0,3623,Democrat,64.86
Georgia,Wilkinson__GA,2365,66.96,1167,33.04,0,0,3532,Democrat,66.96
Georgia,Worth__GA,2567,54.68,2128,45.32,0,0,4695,Democrat,54.68
Hawaii,Hawaii__HI,17630,49.16,17338,48.35,893,2.49,35861,Democrat,49.16
Hawaii,Honolulu__HI,96472,42.88,124927,55.52,3596,1.6,224995,Republican,55.52
Hawaii,Kauai__HI,9081,54.64,7235,43.53,305,1.84,16621,Democrat,54.64
Hawaii,Maui__HI,12674,49.22,12596,48.91,481,1.87,25751,Democrat,49.22
Idaho,Ada__ID,21478,24.82,65066,75.18,0,0,86544,Republican,75.18
Idaho,Adams__ID,594,31.31,1303,68.69,0,0,1897,Republican,68.69
Idaho,Bannock__ID,8715,29.19,21144,70.81,0,0,29859,Republican,70.81
Idaho,Bear_Lake__ID,518,14.52,3049,85.48,0,0,3567,Republican,85.48
Idaho,Benewah__ID,1365,35.49,2481,64.51,0,0,3846,Republican,64.51
Idaho,Bingham__ID,2953,19.07,12534,80.93,0,0,15487,Republican,80.93
Idaho,Blaine__ID,1850,33.46,3679,66.54,0,0,5529,Republican,66.54
Idaho,Boise__ID,521,28.22,1325,71.78,0,0,1846,Republican,71.78
Idaho,Bonner__ID,4083,34.2,7857,65.8,0,0,11940,Republican,65.8
Idaho,Bonneville__ID,5116,16.05,26753,83.95,0,0,31869,Republican,83.95
Idaho,Boundary__ID,1094,31.14,2419,68.86,0,0,3513,Republican,68.86
Idaho,Butte__ID,427,24.19,1338,75.81,0,0,1765,Republican,75.81
Idaho,Camas__ID,145,27.36,385,72.64,0,0,530,Republican,72.64
Idaho,Canyon__ID,9242,25.66,26774,74.34,0,0,36016,Republican,74.34
Idaho,Caribou__ID,493,12.67,3399,87.33,0,0,3892,Republican,87.33
Idaho,Cassia__ID,1456,17.63,6803,82.37,0,0,8259,Republican,82.37
Idaho,Clark__ID,87,18.01,396,81.99,0,0,483,Republican,81.99
Idaho,Clearwater__ID,1716,39.78,2598,60.22,0,0,4314,Republican,60.22
Idaho,Custer__ID,400,21.03,1502,78.97,0,0,1902,Republican,78.97
Idaho,Elmore__ID,1764,28.65,4393,71.35,0,0,6157,Republican,71.35
Idaho,Franklin__ID,517,12.02,3784,87.98,0,0,4301,Republican,87.98
Idaho,Fremont__ID,930,17.7,4323,82.3,0,0,5253,Republican,82.3
Idaho,Gem__ID,1638,28.61,4088,71.39,0,0,5726,Republican,71.39
Idaho,Gooding__ID,1494,26.23,4201,73.77,0,0,5695,Republican,73.77
Idaho,Idaho__ID,2103,29.73,4970,70.27,0,0,7073,Republican,70.27
Idaho,Jefferson__ID,847,12.22,6086,87.78,0,0,6933,Republican,87.78
Idaho,Jerome__ID,1384,20.89,5241,79.11,0,0,6625,Republican,79.11
Idaho,Kootenai__ID,7606,28.26,19306,71.74,0,0,26912,Republican,71.74
Idaho,Latah__ID,5071,34.05,9821,65.95,0,0,14892,Republican,65.95
Idaho,Lemhi__ID,801,21.65,2898,78.35,0,0,3699,Republican,78.35
Idaho,Lewis__ID,775,37.75,1278,62.25,0,0,2053,Republican,62.25
Idaho,Lincoln__ID,465,24.84,1407,75.16,0,0,1872,Republican,75.16
Idaho,Madison__ID,744,10.04,6670,89.96,0,0,7414,Republican,89.96
Idaho,Minidoka__ID,1701,20.92,6430,79.08,0,0,8131,Republican,79.08
Idaho,Nez_Perce__ID,6591,41.86,9153,58.14,0,0,15744,Republican,58.14
Idaho,Oneida__ID,436,22.13,1534,77.87,0,0,1970,Republican,77.87
Idaho,Owyhee__ID,737,23.47,2403,76.53,0,0,3140,Republican,76.53
Idaho,Payette__ID,1848,27.52,4866,72.48,0,0,6714,Republican,72.48
Idaho,Power__ID,732,23.29,2411,76.71,0,0,3143,Republican,76.71
Idaho,Shoshone__ID,3126,40.73,4549,59.27,0,0,7675,Republican,59.27
Idaho,Teton__ID,364,21.59,1322,78.41,0,0,1686,Republican,78.41
Idaho,Twin_Falls__ID,4963,20.93,18745,79.07,0,0,23708,Republican,79.07
Idaho,Valley__ID,928,28.36,2344,71.64,0,0,3272,Republican,71.64
Idaho,Washington__ID,1431,31.21,3154,68.79,0,0,4585,Republican,68.79
Illinois,Adams__IL,10606,33.23,21250,66.58,61,0.19,31917,Republican,66.58
Illinois,Alexander__IL,2925,51.51,2741,48.27,12,0.21,5678,Democrat,51.51
Illinois,Bond__IL,2834,37.63,4682,62.16,16,0.21,7532,Republican,62.16
Illinois,Boone__IL,3175,27.34,8420,72.5,19,0.16,11614,Republican,72.5
Illinois,Brown__IL,950,35.29,1738,64.56,4,0.15,2692,Republican,64.56
Illinois,Bureau__IL,5753,30.95,12799,68.86,35,0.19,18587,Republican,68.86
Illinois,Calhoun__IL,1208,41.73,1677,57.93,10,0.35,2895,Republican,57.93
Illinois,Carroll__IL,2154,26.85,5850,72.92,19,0.24,8023,Republican,72.92
Illinois,Cass__IL,2543,37.56,4219,62.32,8,0.12,6770,Republican,62.32
Illinois,Champaign__IL,21017,32.16,43891,67.15,452,0.69,65360,Republican,67.15
Illinois,Christian__IL,6625,41.31,9386,58.53,25,0.16,16036,Republican,58.53
Illinois,Clark__IL,2855,32.94,5800,66.93,11,0.13,8666,Republican,66.93
Illinois,Clay__IL,2587,35.6,4669,64.26,10,0.14,7266,Republican,64.26
Illinois,Clinton__IL,4470,32.88,9099,66.94,24,0.18,13593,Republican,66.94
Illinois,Coles__IL,6743,32.62,13862,67.06,66,0.32,20671,Republican,67.06
Illinois,Cook__IL,1124584,51.99,1021640,47.23,16873,0.78,2163097,Democrat,51.99
Illinois,Crawford__IL,3372,34.73,6331,65.2,7,0.07,9710,Republican,65.2
Illinois,Cumberland__IL,1892,35.77,3392,64.13,5,0.09,5289,Republican,64.13
Illinois,DeKalb__IL,8913,29.35,21253,69.99,199,0.66,30365,Republican,69.99
Illinois,De_Witt__IL,2262,30.8,5074,69.09,8,0.11,7344,Republican,69.09
Illinois,Douglas__IL,2564,30.91,5718,68.94,12,0.14,8294,Republican,68.94
Illinois,DuPage__IL,68991,24.23,215095,75.54,663,0.23,284749,Republican,75.54
Illinois,Edgar__IL,3394,32.28,7107,67.59,14,0.13,10515,Republican,67.59
Illinois,Edwards__IL,1041,27.75,2708,72.19,2,0.05,3751,Republican,72.19
Illinois,Effingham__IL,4229,30.63,9559,69.23,20,0.14,13808,Republican,69.23
Illinois,Fayette__IL,3614,34.72,6790,65.24,4,0.04,10408,Republican,65.24
Illinois,Ford__IL,1803,24.99,5402,74.88,9,0.12,7214,Republican,74.88
Illinois,Franklin__IL,9425,47.47,10393,52.34,38,0.19,19856,Republican,52.34
Illinois,Fulton__IL,7481,39.46,11448,60.39,28,0.15,18957,Republican,60.39
Illinois,Gallatin__IL,1678,48.41,1783,51.44,5,0.14,3466,Republican,51.44
Illinois,Greene__IL,2607,36.62,4502,63.23,11,0.15,7120,Republican,63.23
Illinois,Grundy__IL,3970,30.07,9208,69.74,26,0.2,13204,Republican,69.74
Illinois,Hamilton__IL,1990,36.47,3463,63.47,3,0.05,5456,Republican,63.47
Illinois,Hancock__IL,3522,33.27,7048,66.58,15,0.14,10585,Republican,66.58
Illinois,Hardin__IL,1314,42.2,1790,57.48,10,0.32,3114,Republican,57.48
Illinois,Henderson__IL,1609,37.89,2629,61.92,8,0.19,4246,Republican,61.92
Illinois,Henry__IL,7977,32.95,16172,66.81,57,0.24,24206,Republican,66.81
Illinois,Iroquois__IL,3362,21.94,11940,77.9,25,0.16,15327,Republican,77.9
Illinois,Jackson__IL,10291,43.19,13223,55.49,315,1.32,23829,Republican,55.49
Illinois,Jasper__IL,1846,32.89,3756,66.93,10,0.18,5612,Republican,66.93
Illinois,Jefferson__IL,6761,41.38,9555,58.48,24,0.15,16340,Republican,58.48
Illinois,Jersey__IL,3324,36.99,5639,62.76,22,0.24,8985,Republican,62.76
Illinois,Jo_Daviess__IL,2678,29.85,6261,69.79,32,0.36,8971,Republican,69.79
Illinois,Johnson__IL,1586,32.45,3300,67.51,2,0.04,4888,Republican,67.51
Illinois,Kane__IL,29015,27.96,74476,71.76,293,0.28,103784,Republican,71.76
Illinois,Kankakee__IL,14626,35.78,25892,63.35,355,0.87,40873,Republican,63.35
Illinois,Kendall__IL,3143,21.94,11153,77.85,31,0.22,14327,Republican,77.85
Illinois,Knox__IL,8749,33.4,17358,66.26,91,0.35,26198,Republican,66.26
Illinois,Lake__IL,48287,29.29,115981,70.35,585,0.35,164853,Republican,70.35
Illinois,La_Salle__IL,16818,35.16,30882,64.56,135,0.28,47835,Republican,64.56
Illinois,Lawrence__IL,3030,38.57,4816,61.3,10,0.13,7856,Republican,61.3
Illinois,Lee__IL,3170,20.53,12251,79.36,17,0.11,15438,Republican,79.36
Illinois,Livingston__IL,4111,24.44,12682,75.38,30,0.18,16823,Republican,75.38
Illinois,Logan__IL,3916,27.26,10437,72.65,13,0.09,14366,Republican,72.65
Illinois,Macon__IL,22325,41.38,31494,58.37,137,0.25,53956,Republican,58.37
Illinois,Macoupin__IL,9116,40.78,13187,58.99,51,0.23,22354,Republican,58.99
Illinois,Madison__IL,43860,43.81,55983,55.91,281,0.28,100124,Republican,55.91
Illinois,Marion__IL,6990,37.42,11626,62.24,62,0.33,18678,Republican,62.24
Illinois,Marshall__IL,1903,28.36,4800,71.52,8,0.12,6711,Republican,71.52
Illinois,Mason__IL,2680,34.84,5006,65.07,7,0.09,7693,Republican,65.07
Illinois,Massac__IL,2821,38.79,4437,61.01,14,0.19,7272,Republican,61.01
Illinois,McDonough__IL,4093,28.06,10380,71.15,116,0.8,14589,Republican,71.15
