State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ralph Nader [ 23 ] Independent_Votes,Ralph Nader [ 23 ] Independent_Pct,Charles Baldwin [ 23 ] Constitution_Votes,Charles Baldwin [ 23 ] Constitution_Pct,Bob Barr [ 23 ] Libertarian_Votes,Bob Barr [ 23 ] Libertarian_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Bob Barr Libertarian_Votes,Bob Barr Libertarian_Pct,Cynthia McKinney Green_Votes,Cynthia McKinney Green_Pct,Charles Baldwin Constitution_Votes,Charles Baldwin Constitution_Pct,Ralph Nader Peace_Votes,Ralph Nader Peace_Pct,Cynthia McKinney Pacific Green_Votes,Cynthia McKinney Pacific Green_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Barr Independent_Votes,Bob Barr Independent_Pct,Charles Baldwin [ 24 ] Constitution_Votes,Charles Baldwin [ 24 ] Constitution_Pct,Ralph Nader [ 24 ] Peace and Freedom_Votes,Ralph Nader [ 24 ] Peace and Freedom_Pct,Bob Barr [ 24 ] Libertarian_Votes,Bob Barr [ 24 ] Libertarian_Pct,Various candidates [ 24 ] Other parties_Votes,Various candidates [ 24 ] Other parties_Pct,Total_Votes,Winner,Winner_Pct
California,Imperial__CA,24162,62.24,14008,36.08,650,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38820,Democrat,62.24
California,Inyo__CA,3743,43.86,4523,53.01,267,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8533,Republican,53.01
California,Kern__CA,93457,40.14,134793,57.89,4600,1.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232850,Republican,57.89
California,Kings__CA,14747,42,19710,56.14,651,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35108,Republican,56.14
California,Lake__CA,14854,58.16,9935,38.9,753,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25542,Democrat,58.16
California,Lassen__CA,3586,31.49,7483,65.72,318,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11387,Republican,65.72
California,Los_Angeles__CA,2295853,69.19,956425,28.82,65970,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3318248,Democrat,69.19
California,Madera__CA,17952,42.38,23583,55.68,820,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42355,Republican,55.68
California,Marin__CA,109320,77.98,28384,20.25,2493,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140197,Democrat,77.98
California,Mariposa__CA,4100,42.48,5298,54.9,253,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9651,Republican,54.9
California,Mendocino__CA,27843,69.58,10721,26.79,1452,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40016,Democrat,69.58
California,Merced__CA,34031,53.33,28704,44.98,1073,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63808,Democrat,53.33
California,Modoc__CA,1313,29.71,2981,67.44,126,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420,Republican,67.44
California,Mono__CA,3093,55.52,2354,42.25,124,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5571,Democrat,55.52
California,Monterey__CA,88453,68.15,38797,29.89,2533,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129783,Democrat,68.15
California,Napa__CA,38849,65.14,19484,32.67,1309,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59642,Democrat,65.14
California,Nevada__CA,28617,51.43,25663,46.12,1367,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55647,Democrat,51.43
California,Orange__CA,549558,47.63,579064,50.19,25065,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1153687,Republican,50.19
California,Placer__CA,75112,43.39,94647,54.68,3348,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173107,Republican,54.68
California,Plumas__CA,4715,42.75,6035,54.72,278,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11028,Republican,54.72
California,Riverside__CA,325017,50.21,310041,47.9,12241,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647299,Democrat,50.21
California,Sacramento__CA,316506,58.49,213583,39.47,11012,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541101,Democrat,58.49
California,San_Benito__CA,11917,60.48,7425,37.68,363,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19705,Democrat,60.48
California,San_Bernardino__CA,315720,52.07,277408,45.75,13206,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606334,Democrat,52.07
California,San_Diego__CA,666581,54.15,541032,43.95,23434,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231047,Democrat,54.15
California,San_Francisco__CA,322220,84.16,52292,13.66,8353,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382865,Democrat,84.16
California,San_Joaquin__CA,113974,54.44,91607,43.76,3768,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209349,Democrat,54.44
California,San_Luis_Obispo__CA,68176,51.39,61055,46.03,3422,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132653,Democrat,51.39
California,San_Mateo__CA,222826,73.47,75057,24.75,5409,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303292,Democrat,73.47
California,Santa_Barbara__CA,105614,60.38,65585,37.5,3713,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174912,Democrat,60.38
California,Santa_Clara__CA,462241,69.45,190039,28.55,13309,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665589,Democrat,69.45
California,Santa_Cruz__CA,98745,77.46,25244,19.8,3494,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127483,Democrat,77.46
California,Shasta__CA,28867,35.91,49588,61.68,1935,2.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80390,Republican,61.68
California,Sierra__CA,743,37.32,1158,58.16,90,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991,Republican,58.16
California,Siskiyou__CA,9292,43.28,11520,53.66,658,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21470,Republican,53.66
California,Solano__CA,102095,63.42,56035,34.81,2843,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160973,Democrat,63.42
California,Sonoma__CA,168888,73.64,55127,24.04,5336,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229351,Democrat,73.64
California,Stanislaus__CA,80279,49.86,77497,48.13,3239,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161015,Democrat,49.86
California,Sutter__CA,13412,40.72,18911,57.41,618,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32941,Republican,57.41
California,Tehama__CA,8945,36.61,14843,60.74,648,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24436,Republican,60.74
California,Trinity__CA,3233,50.72,2940,46.12,201,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6374,Democrat,50.72
California,Tulare__CA,43634,41.47,59765,56.81,1807,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105206,Republican,56.81
California,Tuolumne__CA,11532,42.43,14988,55.14,661,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27181,Republican,55.14
California,Ventura__CA,187601,55.21,145853,42.92,6346,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339800,Democrat,55.21
California,Yolo__CA,53488,67.07,24592,30.84,1669,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79749,Democrat,67.07
California,Yuba__CA,8866,41.43,12007,56.1,528,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21401,Republican,56.1
Colorado,Adams__CO,93445,58.22,63976,39.86,3080,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160501,Democrat,58.22
Colorado,Alamosa__CO,3521,56.01,2635,41.92,130,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6286,Democrat,56.01
Colorado,Arapahoe__CO,148224,55.69,113868,42.78,4064,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266156,Democrat,55.69
Colorado,Archuleta__CO,2836,42.81,3638,54.91,151,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6625,Republican,54.91
Colorado,Baca__CO,536,24.64,1572,72.28,67,3.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2175,Republican,72.28
Colorado,Bent__CO,799,41.61,1077,56.09,44,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,Republican,56.09
Colorado,Boulder__CO,124159,72.29,44904,26.14,2700,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171763,Democrat,72.29
Colorado,Broomfield__CO,16168,54.89,12757,43.31,528,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29453,Democrat,54.89
Colorado,Chaffee__CO,4862,49.01,4873,49.12,186,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9921,Republican,49.12
Colorado,Cheyenne__CO,198,17.82,890,80.11,23,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111,Republican,80.11
Colorado,Clear_Creek__CO,3332,57.78,2300,39.88,135,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5767,Democrat,57.78
Colorado,Conejos__CO,2154,55.6,1653,42.67,67,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3874,Democrat,55.6
Colorado,Costilla__CO,1245,73.36,415,24.45,37,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1697,Democrat,73.36
Colorado,Crowley__CO,552,35.43,976,62.64,30,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558,Republican,62.64
Colorado,Custer__CO,912,34.69,1672,63.6,45,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2629,Republican,63.6
Colorado,Delta__CO,5084,32.94,10067,65.23,283,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15434,Republican,65.23
Colorado,Denver__CO,204882,75.45,62567,23.04,4084,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271533,Democrat,75.45
Colorado,Dolores__CO,369,30.32,818,67.21,30,2.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,Republican,67.21
Colorado,Douglas__CO,61960,40.81,88108,58.03,1751,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151819,Republican,58.03
Colorado,Eagle__CO,13191,60.91,8181,37.77,286,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21658,Democrat,60.91
Colorado,El_Paso__CO,108899,39.86,160318,58.69,3958,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273175,Republican,58.69
Colorado,Elbert__CO,3819,28.92,9108,68.97,279,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13206,Republican,68.97
Colorado,Fremont__CO,6844,34.36,12668,63.6,407,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19919,Republican,63.6
Colorado,Garfield__CO,11357,49.2,11359,49.21,366,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23082,Republican,49.21
Colorado,Gilpin__CO,1990,59.07,1283,38.08,96,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3369,Democrat,59.07
Colorado,Grand__CO,4037,48.59,4128,49.68,144,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8309,Republican,49.68
Colorado,Gunnison__CO,5557,62.64,3131,35.29,183,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8871,Democrat,62.64
Colorado,Hinsdale__CO,240,40.07,344,57.43,15,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,Republican,57.43
Colorado,Huerfano__CO,1989,54.6,1580,43.37,74,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3643,Democrat,54.6
Colorado,Jackson__CO,277,30.31,624,68.27,13,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,Republican,68.27
Colorado,Jefferson__CO,158158,53.6,131628,44.61,5282,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295068,Democrat,53.6
Colorado,Kiowa__CO,178,20.89,650,76.29,24,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,Republican,76.29
Colorado,Kit_Carson__CO,912,26.5,2455,71.32,75,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3442,Republican,71.32
Colorado,La_Plata__CO,16057,57.39,11503,41.11,419,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27979,Democrat,57.39
Colorado,Lake__CO,1859,61.93,1078,35.91,65,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3002,Democrat,61.93
Colorado,Larimer__CO,89823,53.99,73642,44.26,2910,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166375,Democrat,53.99
Colorado,Las_Animas__CO,3562,52.68,3086,45.64,113,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6761,Democrat,52.68
Colorado,Lincoln__CO,546,23.7,1717,74.52,41,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304,Republican,74.52
Colorado,Logan__CO,2846,31.7,6002,66.86,129,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8977,Republican,66.86
Colorado,Mesa__CO,24008,34.48,44578,64.02,1045,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69631,Republican,64.02
Colorado,Mineral__CO,270,43.34,334,53.61,19,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623,Republican,53.61
Colorado,Moffat__CO,1582,26.95,4135,70.43,154,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5871,Republican,70.43
Colorado,Montezuma__CO,4661,39.42,6961,58.87,203,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11825,Republican,58.87
Colorado,Montrose__CO,6495,33.91,12199,63.69,459,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19153,Republican,63.69
Colorado,Morgan__CO,3813,37.26,6272,61.29,149,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10234,Republican,61.29
Colorado,Otero__CO,3547,43.98,4393,54.47,125,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8065,Republican,54.47
Colorado,Ouray__CO,1636,53.46,1367,44.67,57,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,Democrat,53.46
Colorado,Park__CO,4250,45.29,4896,52.18,237,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9383,Republican,52.18
Colorado,Phillips__CO,622,27.51,1613,71.34,26,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,Republican,71.34
Colorado,Pitkin__CO,7349,73.74,2484,24.92,133,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9966,Democrat,73.74
Colorado,Prowers__CO,1487,32.22,3043,65.94,85,1.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4615,Republican,65.94
Colorado,Pueblo__CO,41097,56.74,30257,41.78,1073,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72427,Democrat,56.74
Colorado,Rio_Blanco__CO,655,20.81,2437,77.44,55,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3147,Republican,77.44
Colorado,Rio_Grande__CO,2448,44.97,2930,53.82,66,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5444,Republican,53.82
Colorado,Routt__CO,8270,62.66,4725,35.8,204,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13199,Democrat,62.66
Colorado,Saguache__CO,1730,62.91,956,34.76,64,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750,Democrat,62.91
Colorado,San_Juan__CO,264,53.23,218,43.95,14,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496,Democrat,53.23
Colorado,San_Miguel__CO,3349,76.99,933,21.45,68,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4350,Democrat,76.99
Colorado,Sedgwick__CO,468,34.64,857,63.43,26,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351,Republican,63.43
Colorado,Summit__CO,9802,65.79,4883,32.77,214,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14899,Democrat,65.79
Colorado,Teller__CO,4513,34.97,8146,63.12,247,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12906,Republican,63.12
Colorado,Washington__CO,529,21.05,1949,77.56,35,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2513,Republican,77.56
Colorado,Weld__CO,47292,44.67,56526,53.39,2048,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105866,Republican,53.39
Colorado,Yuma__CO,1117,24.92,3286,73.3,80,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4483,Republican,73.3
Connecticut,Fairfield__CT,242936,58.72,167736,40.54,3059,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413741,Democrat,58.72
Connecticut,Hartford__CT,268721,65.11,138984,33.67,5023,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412728,Democrat,65.11
Connecticut,Litchfield__CT,51041,51.57,46173,46.66,1752,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98966,Democrat,51.57
Connecticut,Middlesex__CT,52984,60.72,32918,37.73,1351,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87253,Democrat,60.72
Connecticut,New_Haven__CT,233589,61.01,144650,37.78,4647,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382886,Democrat,61.01
Connecticut,New_London__CT,74776,59.88,48491,38.83,1607,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124874,Democrat,59.88
Connecticut,Tolland__CT,45043,59.67,29266,38.76,1182,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75501,Democrat,59.67
Connecticut,Windham__CT,28673,56.39,21210,41.72,961,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50844,Democrat,56.39
District of Columbia,Washington__DC,245800,92.46,17367,6.53,2680,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264357,Democrat,92.46
Delaware,Kent__DE,36392,54.38,29827,44.57,706,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66925,Democrat,54.38
Delaware,New_Castle__DE,178768,69.66,74608,29.07,3245,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256621,Democrat,69.66
Delaware,Sussex__DE,40299,45.24,47939,53.82,832,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89070,Republican,53.82
Florida,Alachua__FL,75565,59.99,48513,38.51,1889,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125967,Democrat,59.99
Florida,Baker__FL,2327,20.99,8672,78.22,88,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11087,Republican,78.22
Florida,Bay__FL,23653,29.07,56683,69.66,1030,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81366,Republican,69.66
Florida,Bradford__FL,3430,29.31,8136,69.52,137,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11703,Republican,69.52
Florida,Brevard__FL,127620,44.17,157589,54.54,3718,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288927,Republican,54.54
Florida,Broward__FL,492640,67.02,237729,32.34,4722,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735091,Democrat,67.02
Florida,Calhoun__FL,1821,29.07,4345,69.36,98,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6264,Republican,69.36
Florida,Charlotte__FL,39031,45.65,45205,52.87,1263,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85499,Republican,52.87
Florida,Citrus__FL,31460,41.12,43706,57.13,1343,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76509,Republican,57.13
Florida,Clay__FL,26697,28.18,67203,70.95,823,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94723,Republican,70.95
Florida,Collier__FL,54450,38.35,86379,60.84,1159,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141988,Republican,60.84
Florida,Columbia__FL,9171,32.5,18670,66.17,374,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28215,Republican,66.17
Florida,DeSoto__FL,4383,43.12,5632,55.41,149,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10164,Republican,55.41
Florida,Dixie__FL,1925,26.4,5194,71.22,174,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7293,Republican,71.22
Florida,Duval__FL,202618,48.63,210537,50.53,3538,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416693,Republican,50.53
Florida,Escambia__FL,61572,39.76,91411,59.02,1891,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154874,Republican,59.02
Florida,Flagler__FL,24726,50.24,23951,48.66,540,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49217,Democrat,50.24
Florida,Franklin__FL,2134,35.28,3818,63.12,97,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6049,Republican,63.12
Florida,Gadsden__FL,15582,69.14,6811,30.22,145,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22538,Democrat,69.14
Florida,Gilchrist__FL,1996,25.53,5656,72.34,167,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7819,Republican,72.34
Florida,Glades__FL,1674,39.29,2533,59.45,54,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4261,Republican,59.45
Florida,Gulf__FL,2149,29.77,4980,68.99,89,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7218,Republican,68.99
Florida,Hamilton__FL,2364,42.24,3179,56.81,53,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5596,Republican,56.81
Florida,Hardee__FL,2568,34.51,4763,64,111,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7442,Republican,64
Florida,Hendry__FL,4998,45.78,5780,52.94,139,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10917,Republican,52.94
Florida,Hernando__FL,41886,47.46,45021,51.01,1350,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88257,Republican,51.01
Florida,Highlands__FL,18135,40.37,26221,58.37,566,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44922,Republican,58.37
Florida,Hillsborough__FL,272963,53.05,236355,45.94,5183,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514501,Democrat,53.05
Florida,Holmes__FL,1446,16.78,7033,81.63,137,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8616,Republican,81.63
Florida,Indian_River__FL,29710,41.96,40176,56.74,916,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70802,Republican,56.74
Florida,Jackson__FL,7671,35.49,13717,63.47,225,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21613,Republican,63.47
Florida,Jefferson__FL,4088,51.24,3797,47.59,93,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7978,Democrat,51.24
Florida,Lafayette__FL,642,19.01,2679,79.33,56,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3377,Republican,79.33
Florida,Lake__FL,62948,42.71,82802,56.19,1621,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147371,Republican,56.19
Florida,Lee__FL,119701,44.34,147608,54.67,2688,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269977,Republican,54.67
Florida,Leon__FL,91747,61.6,55705,37.4,1483,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148935,Democrat,61.6
Florida,Levy__FL,6711,35.72,11754,62.56,324,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18789,Republican,62.56
Florida,Liberty__FL,895,27.24,2339,71.18,52,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3286,Republican,71.18
Florida,Madison__FL,4270,47.94,4544,51.02,93,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8907,Republican,51.02
Florida,Manatee__FL,70034,45.93,80721,52.94,1712,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152467,Republican,52.94
Florida,Marion__FL,70839,43.58,89628,55.14,2075,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162542,Republican,55.14
Florida,Martin__FL,33508,42.67,44143,56.22,871,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78522,Republican,56.22
Florida,Miami_Dade__FL,499831,57.81,360551,41.7,4254,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864636,Democrat,57.81
Florida,Monroe__FL,20907,51.75,18933,46.86,563,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40403,Democrat,51.75
Florida,Nassau__FL,10618,27.66,27403,71.38,371,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38392,Republican,71.38
Florida,Okaloosa__FL,25872,27.01,68789,71.82,1120,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95781,Republican,71.82
Florida,Okeechobee__FL,5108,39.79,7561,58.89,170,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12839,Republican,58.89
Florida,Orange__FL,273009,58.96,186832,40.35,3198,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463039,Democrat,58.96
Florida,Osceola__FL,59962,59.41,40086,39.72,877,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100925,Democrat,59.41
Florida,Palm_Beach__FL,361271,61.08,226037,38.22,4128,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,591436,Democrat,61.08
Florida,Pasco__FL,102417,47.51,110104,51.07,3068,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215589,Republican,51.07
Florida,Pinellas__FL,248299,53.38,210066,45.16,6787,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465152,Democrat,53.38
Florida,Polk__FL,113865,46.34,128878,52.45,2961,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245704,Republican,52.45
Florida,Putnam__FL,13236,39.77,19637,59.01,406,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33279,Republican,59.01
Florida,St__Johns__FL,35791,33.74,69222,65.25,1068,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106081,Republican,65.25
Florida,St__Lucie__FL,67125,55.49,52512,43.41,1337,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120974,Democrat,55.49
Florida,Santa_Rosa__FL,19470,25.49,55972,73.28,935,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76377,Republican,73.28
Florida,Sarasota__FL,102686,49.37,102897,49.47,2422,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208005,Republican,49.47
